1,70.7107
1.5,70.7107
2,70.7107
2.5,70.7107
3,70.7107
3.5,70.7107
4,70.7107
4.5,70.7107
5,70.7107
5.5,70.7107
6,70.7107
6.5,70.7107
7,70.7107
7.5,70.7107
8,70.7107
8.5,70.7107
9,70.7106
9.5,70.7103
10,70.709
10.5,70.7053
11,70.695
11.5,70.6694
12,70.6126
12.5,70.4994
13,70.2969
13.5,69.9716
14,69.5036
14.5,68.9026
15,68.2199
15.5,67.4545
16,66.5486
16.5,65.5065
17,64.3419
17.5,63.0787
18,61.7507
18.5,60.3999
19,59.0747
19.5,57.8265
20,56.7059
20.5,55.6523
21,54.5759
21.5,53.4815
22,52.3744
22.5,51.2601
23,50.1442
23.5,49.0323
24,47.9303
24.5,46.844
25,45.7788
25.5,44.7404
26,43.734
26.5,42.7644
27,41.8365
27.5,40.9544
28,40.1219
28.5,39.3425
29,38.6191
29.5,37.9541
30,37.3494
30.5,36.7842
31,36.2367
31.5,35.7074
32,35.1963
32.5,34.7035
33,34.2291
33.5,33.773
34,33.3351
34.5,32.9152
35,32.513
35.5,32.1282
36,31.7604
36.5,31.4092
37,31.0739
37.5,30.7541
38,30.4492
38.5,30.1585
39,29.8811
39.5,29.6165
40,29.3638
40.5,29.1208
41,28.8858
41.5,28.6585
42,28.4389
42.5,28.2268
43,28.0219
43.5,27.8241
44,27.6332
44.5,27.449
45,27.2713
45.5,27.0997
46,26.9342
46.5,26.7744
47,26.62
47.5,26.4709
48,26.3268
48.5,26.1874
49,26.0524
49.5,25.9216
50,25.7946
50.5,25.671
51,25.5505
51.5,25.4331
52,25.3187
52.5,25.2073
53,25.0989
53.5,24.9934
54,24.8908
54.5,24.791
55,24.694
55.5,24.5998
56,24.5083
56.5,24.4194
57,24.3332
57.5,24.2495
58,24.1684
58.5,24.0897
59,24.0134
59.5,23.9395
60,23.8679
60.5,23.798
61,23.7291
61.5,23.6613
62,23.5945
62.5,23.5287
63,23.4638
63.5,23.4
64,23.3371
64.5,23.2752
65,23.2142
65.5,23.1541
66,23.0949
66.5,23.0366
67,22.9792
67.5,22.9227
68,22.867
68.5,22.8121
69,22.758
69.5,22.7048
70,22.6523
70.5,22.6006
71,22.5496
71.5,22.4994
72,22.4499
72.5,22.401
73,22.3529
73.5,22.3054
74,22.2586
74.5,22.2124
75,22.1669
75.5,22.1219
76,22.0775
76.5,22.0337
77,21.9904
77.5,21.9476
78,21.9054
78.5,21.8637
79,21.8224
79.5,21.7816
80,21.7412
80.5,21.7013
81,21.6619
81.5,21.6229
82,21.5843
82.5,21.5462
83,21.5086
83.5,21.4714
84,21.4346
84.5,21.3983
85,21.3623
85.5,21.3268
86,21.2917
86.5,21.257
87,21.2227
87.5,21.1888
88,21.1553
88.5,21.1221
89,21.0893
89.5,21.0569
90,21.0249
90.5,20.9932
91,20.9619
91.5,20.9309
92,20.9003
92.5,20.87
93,20.84
93.5,20.8103
94,20.781
94.5,20.752
95,20.7232
95.5,20.6948
96,20.6667
96.5,20.6388
97,20.6112
97.5,20.5839
98,20.5569
98.5,20.5301
99,20.5036
99.5,20.4774
100,20.4513
100.5,20.4255
101,20.3998
101.5,20.3742
102,20.3487
102.5,20.3234
103,20.2982
103.5,20.2731
104,20.2482
104.5,20.2233
105,20.1986
105.5,20.174
106,20.1496
106.5,20.1252
107,20.101
107.5,20.0769
108,20.0529
108.5,20.0291
109,20.0053
109.5,19.9817
110,19.9582
110.5,19.9348
111,19.9115
111.5,19.8883
112,19.8653
112.5,19.8423
113,19.8195
113.5,19.7968
114,19.7742
114.5,19.7517
115,19.7293
115.5,19.707
116,19.6848
116.5,19.6627
117,19.6407
117.5,19.6188
118,19.5971
118.5,19.5754
119,19.5538
119.5,19.5324
120,19.511
120.5,19.4897
121,19.4686
121.5,19.4475
122,19.4265
122.5,19.4057
123,19.3849
123.5,19.3642
124,19.3436
124.5,19.3231
125,19.3027
125.5,19.2823
126,19.2621
126.5,19.242
127,19.2219
127.5,19.2019
128,19.1821
128.5,19.1623
129,19.1425
129.5,19.1229
130,19.1034
130.5,19.0839
131,19.0645
131.5,19.0452
132,19.026
132.5,19.0068
133,18.9878
133.5,18.9688
134,18.9499
